  -5.423723e-11 1.992647e+05 1.992647e+05 0.000000e+00 
  -5.004740e-11 2.140746e+05 2.140746e+05 0.000000e+00 
  -4.585757e-11 2.286611e+05 2.286611e+05 0.000000e+00 
  -4.166774e-11 2.428385e+05 2.428385e+05 0.000000e+00 
  -3.747791e-11 2.564169e+05 2.564169e+05 0.000000e+00 
  -3.328808e-11 2.692025e+05 2.692025e+05 0.000000e+00 
  -2.909825e-11 2.809935e+05 2.809935e+05 0.000000e+00 
  -2.490842e-11 2.916220e+05 2.916220e+05 0.000000e+00 
  -2.071859e-11 3.009140e+05 3.009140e+05 0.000000e+00 
  -1.652876e-11 3.087133e+05 3.087133e+05 0.000000e+00 
  -1.233894e-11 3.149029e+05 3.149029e+05 0.000000e+00 
  -8.149106e-12 3.193687e+05 3.193687e+05 0.000000e+00 
  -3.959276e-12 3.220373e+05 3.220373e+05 0.000000e+00 
  2.305535e-13 3.228574e+05 3.228574e+05 0.000000e+00 
  4.420383e-12 3.218338e+05 3.218338e+05 0.000000e+00 
  8.610213e-12 3.189640e+05 3.189640e+05 0.000000e+00 
  1.280004e-11 3.143047e+05 3.143047e+05 0.000000e+00 
  1.698987e-11 3.079321e+05 3.079321e+05 0.000000e+00 
  2.117970e-11 2.999614e+05 2.999614e+05 0.000000e+00 
  2.536953e-11 2.905162e+05 2.905162e+05 0.000000e+00 
  2.955936e-11 2.797493e+05 2.797493e+05 0.000000e+00 
  3.374919e-11 2.678417e+05 2.678417e+05 0.000000e+00 
  3.793902e-11 2.549586e+05 2.549586e+05 0.000000e+00 
  4.212885e-11 2.413044e+05 2.413044e+05 0.000000e+00 
  4.631868e-11 2.270732e+05 2.270732e+05 0.000000e+00 
  5.050851e-11 2.124521e+05 2.124521e+05 0.000000e+00 
  5.469834e-11 1.976295e+05 1.976295e+05 0.000000e+00 
  5.888817e-11 1.827872e+05 1.827872e+05 0.000000e+00 
  6.307800e-11 1.680871e+05 1.680871e+05 0.000000e+00 
  6.726783e-11 1.536769e+05 1.536769e+05 0.000000e+00 
  7.145766e-11 1.397047e+05 1.397047e+05 0.000000e+00 
  7.564749e-11 1.262680e+05 1.262680e+05 0.000000e+00 
  7.983732e-11 1.134692e+05 1.134692e+05 0.000000e+00 
  8.402715e-11 1.013819e+05 1.013819e+05 0.000000e+00 
  8.821698e-11 9.006211e+04 9.006211e+04 0.000000e+00 
  9.240681e-11 7.954680e+04 7.954680e+04 0.000000e+00 
  9.659663e-11 6.985588e+04 6.985588e+04 0.000000e+00 
  1.007865e-10 6.099118e+04 6.099118e+04 0.000000e+00 
  1.049763e-10 5.294827e+04 5.294827e+04 0.000000e+00 
  1.091661e-10 4.570061e+04 4.570061e+04 0.000000e+00 
  1.133560e-10 3.921921e+04 3.921921e+04 0.000000e+00 
  1.175458e-10 3.346350e+04 3.346350e+04 0.000000e+00 
  1.217356e-10 2.838818e+04 2.838818e+04 0.000000e+00 
  1.259254e-10 2.394485e+04 2.394485e+04 0.000000e+00 
  1.301153e-10 2.008027e+04 2.008027e+04 0.000000e+00 
  1.343051e-10 1.674564e+04 1.674564e+04 0.000000e+00 
  1.384949e-10 1.388026e+04 1.388026e+04 0.000000e+00 
  1.426848e-10 1.144133e+04 1.144133e+04 0.000000e+00 
  1.468746e-10 9.375787e+03 9.375787e+03 0.000000e+00 
  1.510644e-10 7.639949e+03 7.639949e+03 0.000000e+00 
  1.552542e-10 6.189154e+03 6.189154e+03 0.000000e+00 
  1.594441e-10 4.985027e+03 4.985027e+03 0.000000e+00 
  1.636339e-10 3.992373e+03 3.992373e+03 0.000000e+00 
  1.678237e-10 3.179386e+03 3.179386e+03 0.000000e+00 
  1.720136e-10 2.516660e+03 2.516660e+03 0.000000e+00 
  1.762034e-10 1.980973e+03 1.980973e+03 0.000000e+00 
  1.803932e-10 1.550473e+03 1.550473e+03 0.000000e+00 
  1.845831e-10 1.206431e+03 1.206431e+03 0.000000e+00 
  1.887729e-10 9.333739e+02 9.333739e+02 0.000000e+00 
  1.929627e-10 7.179853e+02 7.179853e+02 0.000000e+00 
  1.971525e-10 5.490069e+02 5.490069e+02 0.000000e+00 
  2.013424e-10 4.176439e+02 4.176439e+02 0.000000e+00 
  2.055322e-10 3.156112e+02 3.156112e+02 0.000000e+00 
  2.097220e-10 2.373072e+02 2.373072e+02 0.000000e+00 
  2.139119e-10 1.773312e+02 1.773312e+02 0.000000e+00 
  2.181017e-10 1.316816e+02 1.316816e+02 0.000000e+00 
  2.222915e-10 9.734866e+01 9.734866e+01 0.000000e+00 
  2.264814e-10 7.153685e+01 7.153685e+01 0.000000e+00 
  2.306712e-10 5.223110e+01 5.223110e+01 0.000000e+00 
  2.348610e-10 3.796971e+01 3.796971e+01 0.000000e+00 
  2.390508e-10 2.737305e+01 2.737305e+01 0.000000e+00 
  2.432407e-10 1.967446e+01 1.967446e+01 0.000000e+00 
  2.474305e-10 1.403367e+01 1.403367e+01 0.000000e+00 
  2.516203e-10 9.936567e+00 9.936567e+00 0.000000e+00 
  2.558102e-10 7.018343e+00 7.018343e+00 0.000000e+00 
  2.600000e-10 4.917742e+00 4.917742e+00 0.000000e+00 
  2.641898e-10 3.431651e+00 3.431651e+00 0.000000e+00 
